component_id,lot_id,part_number,parameter,time_h,value,unit,test_condition_id,temperature_c,voltage_v,test_mode,tester_id,chamber_id,socket_id,is_anomaly,defect_type,qa_approved
LOT_029_C0022,LOT_029,PN_LOGIC_A,leakage_current,24.0,10.40573492,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,iddq,24.0,23.19689985,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,propagation_delay,24.0,5.32008408,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.21944116,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.64008803,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,leakage_current,96.0,10.87328939,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,iddq,96.0,23.53143765,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,propagation_delay,96.0,5.33804293,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.21519041,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.64477066,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,leakage_current,168.0,10.83499796,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,iddq,168.0,23.46663236,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,propagation_delay,168.0,5.53438252,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.20308236,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0022,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.63775036,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S02,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,leakage_current,0.0,10.73022464,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,iddq,0.0,24.0851159,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,propagation_delay,0.0,5.42667473,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.25807882,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.68481662,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,leakage_current,24.0,10.77854564,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,iddq,24.0,24.29409595,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,propagation_delay,24.0,5.56530253,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.26130305,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.68105041,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,leakage_current,96.0,10.9716463,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,iddq,96.0,24.50036778,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,propagation_delay,96.0,5.55554222,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.23569239,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.66969853,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,leakage_current,168.0,11.25671229,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,iddq,168.0,24.52558557,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,propagation_delay,168.0,5.71839354,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.23171136,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0023,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.68391015,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S03,False,normal,True
LOT_029_C0024,LOT_029,PN_LOGIC_A,leakage_current,0.0,13.92723453,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,iddq,0.0,28.41438598,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,propagation_delay,0.0,5.38295143,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.21112858,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.64777185,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,leakage_current,24.0,14.26901776,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,iddq,24.0,28.42460593,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,propagation_delay,24.0,5.44409258,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.20809337,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.65171839,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,leakage_current,96.0,15.01429877,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,iddq,96.0,28.92696466,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,propagation_delay,96.0,5.4351371,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.22031853,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.64890492,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,leakage_current,168.0,15.3387826,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,iddq,168.0,29.65476503,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,propagation_delay,168.0,5.60078846,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.19520383,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0024,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.65283459,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S04,True,tester_offset,False
LOT_029_C0025,LOT_029,PN_LOGIC_A,leakage_current,0.0,10.62111629,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,iddq,0.0,22.700724,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,propagation_delay,0.0,5.19469896,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.21320808,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.64283463,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,leakage_current,24.0,10.85104772,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,iddq,24.0,23.54534525,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,propagation_delay,24.0,5.30104295,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.21164129,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.64713721,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,leakage_current,96.0,10.61516852,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,iddq,96.0,23.64779211,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,propagation_delay,96.0,5.28951542,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.18986508,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.63735802,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,leakage_current,168.0,10.83109109,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,iddq,168.0,23.51195485,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,propagation_delay,168.0,5.44030065,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.17318234,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0025,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.65061115,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S05,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,leakage_current,0.0,9.30101387,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,iddq,0.0,20.9080913,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,propagation_delay,0.0,4.80124601,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.24462728,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.65598521,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,leakage_current,24.0,9.49157297,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,iddq,24.0,20.95350204,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,propagation_delay,24.0,4.793521,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.23685667,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.65106924,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,leakage_current,96.0,9.76378311,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,iddq,96.0,21.30145455,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,propagation_delay,96.0,4.84057585,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.20713956,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.65792428,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,leakage_current,168.0,10.08104706,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,iddq,168.0,21.66061955,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,propagation_delay,168.0,5.04429391,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.20059585,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0026,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.65987302,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S06,False,normal,True
LOT_029_C0027,LOT_029,PN_LOGIC_A,leakage_current,0.0,14.88756482,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,iddq,0.0,28.88418368,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,propagation_delay,0.0,5.43917631,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.28010347,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.67761259,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,leakage_current,24.0,14.24132551,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,iddq,24.0,28.13593529,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,propagation_delay,24.0,5.51083535,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.26067504,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.68463201,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,leakage_current,96.0,14.63148347,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,iddq,96.0,29.19007204,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,propagation_delay,96.0,5.58242831,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.23301205,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.68043057,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,leakage_current,168.0,15.17449429,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,iddq,168.0,29.64998037,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,propagation_delay,168.0,5.70433276,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.23041205,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0027,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.68149144,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T3,CH1,S07,True,tester_offset,False
LOT_029_C0028,LOT_029,PN_LOGIC_A,leakage_current,0.0,11.55937055,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,iddq,0.0,25.77143381,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,propagation_delay,0.0,5.82492948,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.26578962,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.68884649,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,leakage_current,24.0,11.54952981,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,iddq,24.0,25.50892902,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,propagation_delay,24.0,5.82750402,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,output_high_voltage,24.0,3.28140554,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,threshold_voltage,24.0,0.69495898,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,leakage_current,96.0,11.75731114,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,iddq,96.0,26.60270485,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,propagation_delay,96.0,5.92408775,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,output_high_voltage,96.0,3.25079607,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,threshold_voltage,96.0,0.70460887,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,leakage_current,168.0,12.5000789,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,iddq,168.0,26.5512189,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,propagation_delay,168.0,6.06528955,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,output_high_voltage,168.0,3.24552908,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0028,LOT_029,PN_LOGIC_A,threshold_voltage,168.0,0.70141586,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T1,CH1,S08,False,normal,True
LOT_029_C0029,LOT_029,PN_LOGIC_A,leakage_current,0.0,12.42741227,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S09,False,normal,True
LOT_029_C0029,LOT_029,PN_LOGIC_A,iddq,0.0,26.29281564,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S09,False,normal,True
LOT_029_C0029,LOT_029,PN_LOGIC_A,propagation_delay,0.0,6.15515316,ns,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S09,False,normal,True
LOT_029_C0029,LOT_029,PN_LOGIC_A,output_high_voltage,0.0,3.25805958,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S09,False,normal,True
LOT_029_C0029,LOT_029,PN_LOGIC_A,threshold_voltage,0.0,0.68116372,V,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S09,False,normal,True
LOT_029_C0029,LOT_029,PN_LOGIC_A,leakage_current,24.0,12.51109792,uA,PN_LOGIC_A_125C_NOMINAL,125.0,3.3,static_bias,T2,CH1,S09,False,normal,True
